is_stress_test,use_multilayer,use_high_capacity,n_drones,num_units,missiles_per_unit_avg,total_missiles,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,avg_drone_speed,avg_stealth,avg_accuracy,pct_light,pct_medium,pct_heavy,pct_aggressive,pct_evasive,pct_coordinated,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used,missile_efficiency
False,False,False,88,8,14,112,most_threat,0.987817558921261,0.9102794208847489,0.10753350305249927,0.9920265997776667,0.9202587849488856,1.398083189406203,1,medium,63.689280695271115,0.674923678529029,0.7434048626779854,0.4772727272727273,0.3068181818181818,0.2159090909090909,0.32954545454545453,0.4090909090909091,0.26136363636363635,40,0.45454545454545453,0,88,0.0,0.7434048626779854,0,0.0
False,True,True,107,7,19,133,random,0.6027921297824508,0.9362668245910835,0.07083424051086917,0.898258399853829,0.9835595668301096,1.673141525212661,0,medium,62.118634563160576,0.6821178180768109,0.7565614479006123,0.514018691588785,0.308411214953271,0.17757009345794392,0.40186915887850466,0.32710280373831774,0.27102803738317754,70,0.6542056074766355,45,62,0.4205607476635514,0.4358362836802751,45,1.0
False,False,False,32,8,12,96,most_threat,0.9342999544056492,0.8185193619329072,0.06941754271546073,0.4062797912114571,0.9406807482071953,1.8730724180746612,0,spread,58.88730088975465,0.7054756521160078,0.7405099011814228,0.59375,0.125,0.28125,0.3125,0.4375,0.25,18,0.5625,5,27,0.15625,0.6230685535583528,5,1.0
False,False,False,197,10,9,90,random,0.6978552172378041,0.6162439767780364,0.12086860233944312,0.4950581828605193,0.9177608903807049,0.889904872488309,0,tight,61.01849146126175,0.6711683726787268,0.744591341294434,0.45685279187817257,0.27411167512690354,0.26903553299492383,0.38578680203045684,0.3553299492385787,0.25888324873096447,33,0.16751269035532995,11,186,0.05583756345177665,0.7041358719707461,11,1.0
False,False,True,21,7,14,98,most_threat,0.9036012949080756,0.6790522296119335,0.18305979830017124,0.16599350195882967,0.8877199961210033,0.15061430252257058,0,medium,57.95620775858337,0.6644064828913127,0.7504491504956133,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.47619047619047616,0.38095238095238093,0.14285714285714285,7,0.3333333333333333,3,18,0.14285714285714285,0.6571721544287575,3,1.0
False,False,True,26,3,19,57,fastest_first,0.6734778965589254,0.7242961808439202,0.09978763812415574,0.3800944455355788,0.8299678182986943,0.5174399375052714,0,spread,59.710088678623876,0.6654986474535083,0.7313654778192007,0.46153846153846156,0.34615384615384615,0.19230769230769232,0.19230769230769232,0.34615384615384615,0.46153846153846156,5,0.19230769230769232,1,25,0.038461538461538464,0.7034605197769357,1,1.0
False,False,False,174,6,14,84,fastest_first,0.7351015070538145,0.5364977996135647,0.0303290468525886,0.9798840619967645,0.9652774382639011,0.9164828378275749,0,spread,62.23550114533755,0.6905349099631811,0.7453596328738621,0.5287356321839081,0.28735632183908044,0.1839080459770115,0.23563218390804597,0.4885057471264368,0.27586206896551724,38,0.21839080459770116,11,163,0.06321839080459771,0.697210400989264,11,1.0
False,False,True,82,9,15,135,most_threat,0.9351764566128264,0.8952044167288111,0.03911444659416422,0.5161922176836633,0.8514406093245119,1.804348239590803,0,spread,61.557840011183124,0.6566572760106868,0.7305883251971248,0.4146341463414634,0.3048780487804878,0.2804878048780488,0.3170731707317073,0.2682926829268293,0.4146341463414634,40,0.4878048780487805,14,68,0.17073170731707318,0.6099685343914629,14,1.0
False,True,False,98,9,10,90,most_threat,0.6155973811607457,0.8844033477945292,0.07050016046019641,0.6199736602503758,0.9540605291039659,1.048501167171149,0,spread,58.6410311077037,0.6840352583921425,0.7389664364809153,0.4897959183673469,0.32653061224489793,0.1836734693877551,0.29591836734693877,0.2857142857142857,0.41836734693877553,66,0.673469387755102,38,60,0.3877551020408163,0.4502337744724948,38,1.0
False,False,True,199,3,15,45,random,0.83816210725317,0.794141932193224,0.09719847821828385,0.2154092517859303,0.943524325483018,1.7470517237476346,0,tight,61.99181817787391,0.6831831039920531,0.7479452545815376,0.49246231155778897,0.2814070351758794,0.22613065326633167,0.3165829145728643,0.31155778894472363,0.37185929648241206,66,0.3316582914572864,31,168,0.15577889447236182,0.6323753433337881,31,1.0
False,False,False,33,3,14,42,random,0.8428148970745846,0.7676324354273927,0.13556394530948315,0.15665841002228453,0.980323576176166,1.1338063642613398,0,spread,58.88844705406344,0.6642121173367764,0.7193464778835897,0.45454545454545453,0.30303030303030304,0.24242424242424243,0.2727272727272727,0.3333333333333333,0.3939393939393939,9,0.2727272727272727,5,28,0.15151515151515152,0.6102388483294355,5,1.0
False,False,False,90,10,12,120,most_threat,0.6767907110335296,0.7284656604757307,0.25570363596445334,0.6561009665223498,0.9797522842663486,0.2841981255656656,0,medium,63.48396834161169,0.6955153351929401,0.7384788493678761,0.5,0.36666666666666664,0.13333333333333333,0.28888888888888886,0.3888888888888889,0.32222222222222224,25,0.2777777777777778,5,85,0.05555555555555555,0.6960185260788377,5,1.0
False,True,False,111,5,9,45,most_threat,0.6678390019498228,0.6419438698768587,0.06336477140405135,0.5106697195312383,0.9323001677910985,1.1464460902966136,0,medium,61.59656146072964,0.6984023354394712,0.7577822341745432,0.5315315315315315,0.25225225225225223,0.21621621621621623,0.2882882882882883,0.3153153153153153,0.3963963963963964,74,0.6666666666666666,45,66,0.40540540540540543,0.45343968643066496,45,1.0
False,False,True,126,7,15,105,most_threat,0.9158206586365922,0.8814863711562271,0.04962566896278673,0.6617634829270479,0.9797989059040875,1.0912453409588483,0,spread,62.292934445685084,0.694129707755443,0.7535181321018263,0.4444444444444444,0.36507936507936506,0.19047619047619047,0.2857142857142857,0.30952380952380953,0.40476190476190477,59,0.46825396825396826,28,98,0.2222222222222222,0.5893340803587674,28,1.0
True,True,True,489,3,14,42,most_threat,0.819011623011738,0.6651252529882543,0.11768314963305265,0.011160305481343724,0.7780826346923372,0.5574643595113509,0,medium,62.145325573101736,0.6792194758641125,0.7393413160096433,0.5214723926380368,0.28016359918200406,0.1983640081799591,0.3231083844580777,0.32719836400818,0.3496932515337423,331,0.6768916155419223,42,447,0.08588957055214724,0.675979394708187,42,1.0
False,True,True,128,7,19,133,most_threat,0.948230969273792,0.6047996826084625,0.07283636184238497,0.17532200188791003,0.818894228698778,1.2356612373233418,0,spread,60.794938443893436,0.6675189840503913,0.7561381630446423,0.5,0.28125,0.21875,0.265625,0.3125,0.421875,99,0.7734375,68,60,0.53125,0.3561890244737301,68,1.0
False,False,False,24,8,15,120,most_threat,0.8078955944730271,0.5338879648081705,0.0961012527739737,0.4381088504967501,0.8976826291374475,0.9417480580459061,1,spread,65.3108824321841,0.6865503743711919,0.7122586805794643,0.5416666666666666,0.16666666666666666,0.2916666666666667,0.3333333333333333,0.2916666666666667,0.375,7,0.2916666666666667,0,24,0.0,0.7122586805794643,0,0.0
False,False,True,33,2,17,34,fastest_first,0.8165425836562669,0.8040213573291934,0.06961212414138651,0.9749668766753669,0.9782134147678849,1.139850245671926,0,tight,63.821944254229784,0.6640388674270425,0.7476486984517381,0.36363636363636365,0.3333333333333333,0.30303030303030304,0.2727272727272727,0.3333333333333333,0.3939393939393939,5,0.15151515151515152,0,33,0.0,0.7476486984517381,0,0.0
False,True,False,46,9,8,72,most_threat,0.9220210309927653,0.5157853965711989,0.02833987023174816,0.6978983278806123,0.9637273883004718,1.9284817871449729,0,medium,62.69997339826066,0.6552612258180801,0.743484305226156,0.43478260869565216,0.2826086956521739,0.2826086956521739,0.3695652173913043,0.34782608695652173,0.2826086956521739,32,0.6956521739130435,25,21,0.5434782608695652,0.33769178768847147,25,1.0
False,True,True,115,10,18,180,most_threat,0.9319490151088907,0.6447993759962334,0.05148606484968395,0.3672144040452786,0.8541246011867192,0.23858291816473032,0,tight,63.212270774682125,0.6800760208022246,0.7489137907107186,0.5217391304347826,0.30434782608695654,0.17391304347826086,0.34782608695652173,0.3826086956521739,0.26956521739130435,76,0.6608695652173913,57,58,0.4956521739130435,0.37494439807122354,57,1.0
False,True,True,90,7,11,77,most_threat,0.862770136822411,0.7209029422367939,0.14268789967814982,0.39495377030072953,0.9196051758747,0.02041266147353671,0,medium,64.49179823366116,0.6918869319666033,0.7524717957303356,0.5444444444444444,0.35555555555555557,0.1,0.4,0.2777777777777778,0.32222222222222224,58,0.6444444444444445,38,52,0.4222222222222222,0.4373379132579838,38,1.0
False,False,True,28,7,20,140,random,0.7265613043904728,0.7410507234774133,0.08599748535494861,0.6823984298751875,0.9345991872548417,0.6139052906108486,0,tight,58.6119183245444,0.6409691323169432,0.7513408461700651,0.32142857142857145,0.4642857142857143,0.21428571428571427,0.2857142857142857,0.32142857142857145,0.39285714285714285,4,0.14285714285714285,2,26,0.07142857142857142,0.69841914826309,2,1.0
False,False,False,138,2,13,26,random,0.9664226176778756,0.7305154454937539,0.09758370930073246,0.9673822084299191,0.8812061706394541,0.42317036029950894,0,spread,57.87848332332281,0.6770268095065913,0.7445183861105636,0.43478260869565216,0.3115942028985507,0.2536231884057971,0.3695652173913043,0.3188405797101449,0.3115942028985507,62,0.4492753623188406,21,117,0.15217391304347827,0.6327996978228294,21,1.0
False,False,False,163,5,10,50,most_threat,0.7346973185739613,0.6213021977070781,0.07159666742651848,0.37950980706856396,0.9281859520302469,1.819134973173881,0,medium,62.397321683706814,0.6902737230620377,0.7527748438247305,0.5276073619631901,0.27607361963190186,0.19631901840490798,0.3006134969325153,0.4110429447852761,0.2883435582822086,40,0.24539877300613497,12,151,0.0736196319018405,0.698142755256228,12,1.0
False,True,False,42,9,14,126,most_threat,0.9857130027309574,0.9461154534244225,0.08474108440097429,0.8839870602118998,0.8767015789382675,1.3605872545004447,0,tight,60.65912345507421,0.6522719486109351,0.7432404484363071,0.3333333333333333,0.4523809523809524,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.35714285714285715,34,0.8095238095238095,25,17,0.5952380952380952,0.3056344483002844,25,1.0
False,True,True,47,8,11,88,random,0.7571305981102188,0.9893435072194907,0.021509242257211476,0.9494457483066955,0.9584626098598957,1.5905846863886348,0,medium,60.33058709488319,0.6793499285435464,0.743167010776972,0.46808510638297873,0.2553191489361702,0.2765957446808511,0.2553191489361702,0.425531914893617,0.3191489361702128,39,0.8297872340425532,25,22,0.5319148936170213,0.34933345815488515,25,1.0
False,False,True,153,5,14,70,random,0.7804081103440247,0.9737269816501344,0.14552170173099238,0.898407255687377,0.9086995354673271,0.3190496212053777,0,medium,62.174812516523126,0.6928565839462343,0.7580994389412955,0.5620915032679739,0.2549019607843137,0.1830065359477124,0.3333333333333333,0.39215686274509803,0.27450980392156865,65,0.42483660130718953,23,130,0.1503267973856209,0.6405223408851056,23,1.0
False,True,True,59,7,11,77,random,0.6301846106622481,0.9184174899084702,0.06749556036860177,0.35283148324680347,0.8786389137317663,1.6140170837507768,0,tight,62.38756516714121,0.6585911324488533,0.7597667117988938,0.4406779661016949,0.3050847457627119,0.2542372881355932,0.3389830508474576,0.3559322033898305,0.3050847457627119,36,0.6101694915254238,18,41,0.3050847457627119,0.5261683476046917,18,1.0
False,False,False,63,4,14,56,most_threat,0.7258661748183612,0.7498326252002738,0.04026281857967597,0.6232176100272557,0.8035756959667093,1.647045170603152,0,spread,59.65986907809621,0.6899521323764838,0.758479564424796,0.5079365079365079,0.30158730158730157,0.19047619047619047,0.3492063492063492,0.3492063492063492,0.30158730158730157,18,0.2857142857142857,0,63,0.0,0.758479564424796,0,0.0
False,True,False,88,5,6,30,most_threat,0.6406341810362132,0.8783767473264208,0.07576836591847538,0.9658119533413525,0.9257485762455855,0.19380862654044528,0,tight,62.77614649072693,0.6773368035044719,0.7300809979566991,0.5,0.25,0.25,0.375,0.3409090909090909,0.2840909090909091,63,0.7159090909090909,30,58,0.3409090909090909,0.4767180114692308,30,1.0
False,False,False,35,7,6,42,fastest_first,0.9697192232332154,0.6596909445776489,0.021551878755606897,0.6887466462210438,0.9144478269646278,1.7621292511824043,1,spread,62.73164483517187,0.7154597946017742,0.7541638409399214,0.6,0.2571428571428571,0.14285714285714285,0.34285714285714286,0.2857142857142857,0.37142857142857144,14,0.4,0,35,0.0,0.7541638409399214,0,0.0
False,False,True,26,5,14,70,fastest_first,0.8881387954178683,0.6721439394014455,0.09307151152258082,0.4236808349830068,0.8707871945490482,0.06415478265010766,0,spread,63.70375125477935,0.6907351958278097,0.7783152304590595,0.5769230769230769,0.3076923076923077,0.11538461538461539,0.3076923076923077,0.46153846153846156,0.23076923076923078,6,0.23076923076923078,3,23,0.11538461538461539,0.6858092190157568,3,1.0
False,False,True,191,4,19,76,fastest_first,0.6943782798585408,0.5267767488278745,0.1731640855811422,0.3210153860579491,0.8015991748446444,0.9371153950245394,0,tight,61.87652594089635,0.6748281930778809,0.7361884102204078,0.450261780104712,0.3612565445026178,0.18848167539267016,0.3089005235602094,0.3403141361256545,0.3507853403141361,36,0.18848167539267016,10,181,0.05235602094240838,0.6980800482295209,10,1.0
False,False,False,59,4,7,28,random,0.7803586150099525,0.889644959771462,0.18760523848867483,0.4228631240602039,0.8364195472788567,0.7532992906086318,0,tight,64.58147309235669,0.7142054047928552,0.7500243215430801,0.6101694915254238,0.23728813559322035,0.15254237288135594,0.423728813559322,0.2711864406779661,0.3050847457627119,10,0.1694915254237288,5,54,0.0847457627118644,0.6895338145392014,5,1.0
False,True,True,164,5,16,80,most_threat,0.9163004266140496,0.5624588436413633,0.17940519807378613,0.30361190028607266,0.9140773020671171,1.9520057137612288,0,spread,61.63116325457454,0.6800261598359195,0.7554816867223182,0.4451219512195122,0.34146341463414637,0.21341463414634146,0.3719512195121951,0.3231707317073171,0.3048780487804878,115,0.7012195121951219,80,84,0.4878048780487805,0.3855082553555467,80,1.0
False,False,False,166,10,5,50,fastest_first,0.6398064267100229,0.5526215068350884,0.09843229269750989,0.3718319000414907,0.9345407237301244,0.4782813241717623,0,tight,61.732988265691695,0.6770303251912956,0.7419786222215772,0.4397590361445783,0.3795180722891566,0.18072289156626506,0.3433734939759036,0.30120481927710846,0.35542168674698793,24,0.14457831325301204,4,162,0.024096385542168676,0.7227020460807664,4,1.0
False,False,False,182,9,10,90,fastest_first,0.975753524485172,0.7217330777578572,0.15339055845035124,0.08625533423692722,0.9116696006579881,0.99041638404053,0,medium,62.3812540785712,0.6938213057035443,0.7369428799829958,0.510989010989011,0.3076923076923077,0.1813186813186813,0.3516483516483517,0.3241758241758242,0.3241758241758242,58,0.31868131868131866,21,161,0.11538461538461539,0.6537271915690589,21,1.0
False,True,True,12,7,15,105,random,0.9827902799053861,0.7714811472465908,0.043743044683881536,0.8868145217143015,0.9205377481574863,1.312195935448258,0,tight,69.73165838419744,0.6662359804878196,0.7954036582670359,0.4166666666666667,0.3333333333333333,0.25,0.4166666666666667,0.5,0.08333333333333333,9,0.75,7,5,0.5833333333333334,0.33318696927202507,7,1.0
False,False,False,88,9,15,135,most_threat,0.7760638967893044,0.7101330213832503,0.1737448169614955,0.18589951034609353,0.8654105444247772,0.1600119956281867,0,medium,63.84942463967163,0.6681355641639573,0.7401563840800183,0.4090909090909091,0.375,0.2159090909090909,0.375,0.2727272727272727,0.3522727272727273,22,0.25,6,82,0.06818181818181818,0.6901444273203365,6,1.0
False,False,True,46,3,13,39,most_threat,0.629394218538587,0.5373028940598021,0.03241777226691457,0.2317246215198936,0.8801334189337862,1.0396175367124216,0,tight,59.38508443060858,0.6888766124694212,0.7359238122459474,0.5,0.30434782608695654,0.1956521739130435,0.32608695652173914,0.3695652173913043,0.30434782608695654,5,0.10869565217391304,3,43,0.06521739130434782,0.6875542684685104,3,1.0
False,False,False,157,5,12,60,most_threat,0.6655401262619252,0.5047348398407683,0.057144032423340235,0.022243109240476455,0.954400195034049,0.5823075699064268,0,medium,62.53458893999927,0.6871794728544998,0.7522016037833807,0.5414012738853503,0.25477707006369427,0.20382165605095542,0.2929936305732484,0.3821656050955414,0.3248407643312102,30,0.1910828025477707,15,142,0.09554140127388536,0.6846140239464463,15,1.0
False,False,True,145,9,16,144,most_threat,0.6148428871479905,0.5976620120259404,0.11336847596203423,0.714296237932693,0.852259080279048,0.9529146723408704,0,tight,60.7649871485469,0.6728499631028808,0.7290009751125801,0.4689655172413793,0.30344827586206896,0.22758620689655173,0.30344827586206896,0.36551724137931035,0.3310344827586207,29,0.2,7,138,0.04827586206896552,0.69551584628157,7,1.0
False,True,True,45,6,16,96,random,0.6076346318148421,0.599604730748891,0.029725928126528238,0.6122792133537934,0.9465797836196744,1.7754230392799124,0,medium,62.50662533945744,0.696512303235646,0.7335139049770687,0.4666666666666667,0.3333333333333333,0.2,0.4666666666666667,0.17777777777777778,0.35555555555555557,24,0.5333333333333333,15,30,0.3333333333333333,0.49235718009459245,15,1.0
False,False,True,43,5,20,100,fastest_first,0.9685315638812153,0.849463844435635,0.09071720833691321,0.5498798048214435,0.9611749007783332,0.5536300111495862,0,tight,62.50743539946017,0.6267914697332359,0.7494667121428719,0.37209302325581395,0.27906976744186046,0.3488372093023256,0.46511627906976744,0.27906976744186046,0.2558139534883721,24,0.5581395348837209,8,35,0.18604651162790697,0.6115178576887842,8,1.0
False,True,False,73,9,14,126,random,0.6512441926394695,0.7861790124073207,0.1956918411756288,0.2565863135704416,0.9428955637485907,1.6705672599345673,0,spread,57.56359108919943,0.6653123379422546,0.7481739348859789,0.4383561643835616,0.2876712328767123,0.273972602739726,0.410958904109589,0.3013698630136986,0.2876712328767123,55,0.7534246575342466,38,35,0.5205479452054794,0.35964748101498334,38,1.0
False,False,True,32,2,14,28,most_threat,0.6852267934435038,0.6639723125311616,0.07862997345552215,0.2554739533197947,0.9280224835683889,1.1669283945058972,0,tight,59.65238236697114,0.6702378203985225,0.764782050324698,0.40625,0.25,0.34375,0.21875,0.3125,0.46875,9,0.28125,3,29,0.09375,0.6941481016887663,3,1.0
True,True,False,442,10,5,50,fastest_first,0.8479364915092931,0.8488279194776047,0.06509887775009668,0.7482647050428956,0.9291521479619194,1.4953134174581277,0,medium,61.88651011032388,0.682061258158666,0.7498759098047593,0.49547511312217196,0.29411764705882354,0.21040723981900453,0.3552036199095023,0.31221719457013575,0.332579185520362,329,0.744343891402715,50,392,0.11312217194570136,0.6666107540264168,50,1.0
False,True,False,198,7,11,77,most_threat,0.7878056339816861,0.5381011727485816,0.014874620376099245,0.9441750222198784,0.9004576335350847,1.4374281582041852,0,tight,59.71368016298766,0.6827866825092183,0.7481545790588086,0.5050505050505051,0.3181818181818182,0.17676767676767677,0.30303030303030304,0.3383838383838384,0.35858585858585856,134,0.6767676767676768,77,121,0.3888888888888889,0.45207370503481503,77,1.0
False,True,False,128,6,9,54,most_threat,0.6826799055727217,0.6103685213183092,0.1040597631972886,0.5800860257521141,0.9379262271612705,0.5942891140542952,0,spread,63.039464093526156,0.6883456759799406,0.7422336801663444,0.515625,0.2734375,0.2109375,0.3203125,0.34375,0.3359375,80,0.625,49,79,0.3828125,0.4585292111969329,49,1.0
False,False,True,148,4,13,52,random,0.870401557941772,0.5958518588338912,0.05266554804078502,0.08122369298293652,0.9327517008301408,1.6305626037682848,0,medium,64.112186245365,0.6763425183914623,0.7437737379908642,0.4797297297297297,0.2905405405405405,0.22972972972972974,0.2972972972972973,0.3716216216216216,0.3310810810810811,35,0.23648648648648649,16,132,0.10810810810810811,0.6638651844095393,16,1.0
False,False,True,46,3,11,33,most_threat,0.9506485114485437,0.5830295588951568,0.036725083202357914,0.26073808579565627,0.8762524940945556,0.8954672482881005,1,medium,61.987501186266655,0.6855157045661474,0.7495042607660133,0.5217391304347826,0.30434782608695654,0.17391304347826086,0.2826086956521739,0.2391304347826087,0.4782608695652174,15,0.32608695652173914,0,46,0.0,0.7495042607660133,0,0.0
False,False,False,134,10,7,70,most_threat,0.7273586673102526,0.8796077576406839,0.05281538354670295,0.1896918732993068,0.988267154345523,1.3642185690999633,0,tight,62.47550567877489,0.6839032119661821,0.7595009705080118,0.4626865671641791,0.3358208955223881,0.20149253731343283,0.4253731343283582,0.208955223880597,0.3656716417910448,39,0.291044776119403,16,118,0.11940298507462686,0.6700308590643658,16,1.0
False,False,False,16,2,10,20,most_threat,0.8171483763643925,0.7958505001458529,0.07337781959869834,0.5215972733138732,0.8749493256965308,0.7953960889489597,0,spread,64.99675537206328,0.7301700335727676,0.7250665175099057,0.625,0.1875,0.1875,0.3125,0.4375,0.25,7,0.4375,2,14,0.125,0.6091759474526655,2,1.0
False,False,False,131,7,13,91,most_threat,0.9993611446842974,0.5789884541707848,0.03518675679221557,0.7205614861740248,0.9829479873550984,0.37955088109360746,0,tight,59.96163758496952,0.6688664779706271,0.7325504230640476,0.4961832061068702,0.2595419847328244,0.24427480916030533,0.33587786259541985,0.2900763358778626,0.37404580152671757,39,0.29770992366412213,15,116,0.11450381679389313,0.6495690892271363,15,1.0
False,False,True,49,9,18,162,random,0.609280343340045,0.5142490902264913,0.08142046267336735,0.2600322988707453,0.8890370475906739,1.4639245265649068,0,medium,62.191544644287895,0.6841456632932009,0.7394408718184391,0.4489795918367347,0.3673469387755102,0.1836734693877551,0.32653061224489793,0.3469387755102041,0.32653061224489793,12,0.24489795918367346,2,47,0.04081632653061224,0.7098658973265933,2,1.0
